PID,trial_no,outcome,delay,choice,rt,age,gender
32,61,1,2,1,0.760290036,19,male
32,62,0,1,1,0.580156338,19,male
32,63,0,80,1,0.640334229,19,male
32,64,1,1,1,1.156074737,19,male
32,65,0,10,1,1.122083077,19,male
32,66,0,2,1,0.721853355,19,male
32,67,1,2,1,0.896471,19,male
32,68,1,10,1,0.546209959,19,male
32,69,1,20,1,0.591870667,19,male
32,70,0,40,1,0.668240209,19,male
33,1,0,2,1,39.34012971,20,male
33,2,1,80,1,15.81712231,20,male
33,3,1,2,0,8.413384269,20,male
33,4,0,5,0,11.46613316,20,male
33,5,1,2,1,10.36198594,20,male
33,6,0,20,0,17.17432453,20,male
33,7,0,80,1,6.490407961,20,male
33,8,1,10,1,6.524209443,20,male
33,9,1,40,1,15.73469879,20,male
33,10,0,40,0,5.014281423,20,male
33,11,1,2,0,2.427967259,20,male
33,12,1,5,1,5.46454654,20,male
33,13,0,80,1,2.876397012,20,male
33,14,0,40,1,2.770267713,20,male
33,15,1,1,1,2.879903221,20,male
33,16,0,10,1,2.998031814,20,male
33,17,1,40,0,1.273985984,20,male
33,18,0,5,1,8.148150373,20,male
33,19,0,1,0,2.029862695,20,male
33,20,0,5,1,2.112172415,20,male
33,21,1,10,0,1.956809788,20,male
33,22,1,80,0,2.678205509,20,male
33,23,1,20,0,6.438245598,20,male
33,24,1,5,0,5.828169512,20,male
33,25,1,40,0,6.262325689,20,male
33,26,0,5,0,4.60989104,20,male
33,27,0,80,0,7.080109397,20,male
33,28,1,1,1,2.760088085,20,male
33,29,0,40,1,4.104135153,20,male
33,30,1,10,1,3.092488442,20,male
33,31,0,20,0,1.131725981,20,male
33,32,1,80,1,5.21606396,20,male
33,33,1,20,0,1.875851535,20,male
33,34,1,40,0,3.522296499,20,male
33,35,0,20,0,1.895868168,20,male
33,36,0,10,1,2.472552106,20,male
33,37,1,1,1,2.94134866,20,male
33,38,0,5,0,2.154359819,20,male
33,39,1,5,1,2.487906674,20,male
33,40,1,2,1,0.874206349,20,male
33,41,0,10,0,1.427719123,20,male
33,42,1,20,0,1.728450401,20,male
33,43,0,80,0,1.768090331,20,male
33,44,1,80,1,1.270042971,20,male
33,45,0,1,0,2.072336874,20,male
33,46,0,10,1,2.873980852,20,male
33,47,1,10,1,2.297878012,20,male
33,48,0,1,0,1.031788619,20,male
33,49,0,2,1,0.878320522,20,male
33,50,0,40,0,1.995742439,20,male
33,51,1,40,1,1.649772466,20,male
33,52,0,40,0,1.714576802,20,male
33,53,1,10,1,1.193722936,20,male
33,54,0,2,0,0.838178583,20,male
33,55,0,1,0,1.574224612,20,male
33,56,1,1,1,1.320168322,20,male
33,57,0,20,0,2.65866915,20,male
33,58,1,80,1,1.571885127,20,male
33,59,1,5,0,1.724449429,20,male
33,60,0,80,0,1.508637831,20,male
33,61,0,2,0,1.488199185,20,male
33,62,1,1,1,1.700524196,20,male
33,63,0,2,1,3.458697828,20,male
33,64,1,2,1,1.032645022,20,male
33,65,1,5,0,1.772560106,20,male
33,66,0,20,0,2.552751763,20,male
33,67,0,10,1,1.960099255,20,male
33,68,1,20,1,2.620170284,20,male
33,69,0,1,0,1.946270635,20,male
33,70,1,20,1,1.742244306,20,male
34,1,1,40,1,62.4948231,20,female
34,2,0,1,1,3.921057025,20,female
34,3,0,80,1,2.838918766,20,female
34,4,0,2,0,0.458173783,20,female
34,5,1,10,1,1.431791034,20,female
34,6,0,1,1,0.920472908,20,female
34,7,0,5,0,0.707584912,20,female
34,8,1,40,1,3.600464275,20,female
34,9,1,10,1,1.391541328,20,female
34,10,1,2,1,1.403796607,20,female
34,11,1,10,0,3.924032849,20,female
34,12,1,10,1,1.036174474,20,female
34,13,1,20,1,2.209524873,20,female
34,14,0,20,1,1.747642931,20,female
34,15,0,10,1,1.676224041,20,female
34,16,1,2,1,1.302331485,20,female
34,17,1,40,1,1.155809696,20,female
34,18,1,5,0,2.083356602,20,female
34,19,1,10,1,1.414165808,20,female
34,20,1,80,0,2.227823268,20,female
34,21,1,40,0,2.674135409,20,female
34,22,0,5,1,1.803919769,20,female
34,23,1,5,1,1.531996456,20,female
34,24,0,2,1,1.180385155,20,female
34,25,1,20,1,1.399750958,20,female
34,26,0,10,1,1.28185571,20,female
34,27,0,20,1,1.734244475,20,female
34,28,0,40,0,2.191931041,20,female
34,29,1,2,1,1.269537039,20,female
34,30,1,20,1,1.602313222,20,female
34,31,0,40,1,2.896450171,20,female
34,32,0,5,1,1.364552728,20,female
34,33,0,80,0,2.290264573,20,female
34,34,0,40,1,1.728228527,20,female
34,35,0,40,1,1.455976177,20,female
34,36,0,80,1,1.70959385,20,female
34,37,1,80,1,3.302457667,20,female
34,38,1,20,1,0.968166402,20,female
34,39,1,5,1,1.094005938,20,female
34,40,1,5,1,0.987769475,20,female
34,41,1,1,1,1.463670214,20,female
34,42,0,10,1,1.3277235,20,female
34,43,0,20,0,1.928255695,20,female
34,44,0,80,1,2.138471547,20,female
34,45,0,40,1,1.164521636,20,female
34,46,0,80,0,1.927875038,20,female
34,47,0,5,1,0.855867504,20,female
34,48,1,1,1,1.139911764,20,female
34,49,0,1,1,1.240316117,20,female
34,50,0,10,1,1.417566966,20,female
34,51,1,80,1,1.711727159,20,female
34,52,1,2,1,1.337715063,20,female
34,53,0,20,1,1.019714764,20,female
34,54,0,2,1,1.133987584,20,female
34,55,0,5,1,1.3536785,20,female
34,56,0,1,0,1.744434969,20,female
34,57,1,1,1,1.198511786,20,female
34,58,1,1,1,0.826326903,20,female
34,59,0,1,1,1.267789821,20,female
34,60,1,80,1,2.406061228,20,female
34,61,1,80,1,1.136506077,20,female
34,62,1,20,0,1.284543551,20,female
34,63,0,20,1,1.482687359,20,female
34,64,0,2,1,1.762589674,20,female
34,65,1,40,1,1.544518285,20,female
34,66,0,2,1,1.037773173,20,female
34,67,0,10,1,1.42276183,20,female
34,68,1,5,1,2.428705329,20,female
34,69,1,1,0,2.346779586,20,female
34,70,1,2,1,1.045737081,20,female
35,1,0,20,1,47.17694717,19,female
35,2,1,80,0,3.674960417,19,female
35,3,0,80,1,3.166730411,19,female
35,4,0,20,0,5.566282136,19,female
35,5,0,1,0,3.426341091,19,female
35,6,0,2,1,4.709620415,19,female
35,7,1,40,0,5.192264606,19,female
35,8,0,80,1,2.360498024,19,female
35,9,1,20,1,2.654262164,19,female
35,10,0,1,0,2.824091563,19,female
35,11,1,20,1,4.140434903,19,female
35,12,0,80,1,1.292321509,19,female
35,13,1,1,1,1.149764769,19,female
35,14,1,80,1,1.532203538,19,female
35,15,0,2,1,2.163840016,19,female
35,16,1,1,0,2.854551958,19,female
35,17,1,10,0,1.077934733,19,female
35,18,1,2,0,1.661588224,19,female
35,19,1,5,1,1.844101555,19,female
35,20,1,40,1,2.048033399,19,female
35,21,1,2,0,0.975826027,19,female
35,22,0,5,0,3.034346054,19,female
35,23,0,40,1,1.538035044,19,female
35,24,0,20,1,1.896665102,19,female
35,25,0,80,1,5.562414892,19,female
35,26,1,10,0,2.170465437,19,female
35,27,1,1,0,1.441708337,19,female
35,28,0,40,1,3.397861862,19,female
35,29,0,5,0,1.06453688,19,female
35,30,1,1,1,0.961871829,19,female
35,31,0,40,1,2.111684897,19,female
35,32,0,20,0,0.950413787,19,female
35,33,0,1,0,1.922486978,19,female
35,34,0,2,1,0.895554224,19,female
35,35,1,5,1,1.297520599,19,female
35,36,0,10,0,2.573690605,19,female
35,37,0,5,0,1.458043677,19,female
35,38,1,20,1,1.258650434,19,female
35,39,1,20,1,0.870368688,19,female
35,40,1,20,1,5.61812814,19,female
35,41,0,2,0,0.510033372,19,female
35,42,1,1,0,1.012338896,19,female
35,43,0,80,1,1.433792728,19,female
35,44,1,2,0,0.524107713,19,female
35,45,1,10,0,1.654550751,19,female
35,46,1,40,0,1.24190908,19,female
35,47,0,10,1,1.504351895,19,female
35,48,0,10,0,11.970572,19,female
35,49,0,1,1,1.026076654,19,female
35,50,1,40,1,2.147763981,19,female
35,51,0,40,1,2.068216965,19,female
35,52,1,5,0,0.961927977,19,female
35,53,1,2,0,0.974143107,19,female
35,54,1,40,1,2.624362943,19,female
35,55,0,2,1,1.631802203,19,female
35,56,0,10,0,1.049749524,19,female
35,57,1,80,0,1.177858511,19,female
35,58,1,5,1,1.969796495,19,female
35,59,0,20,1,1.166702639,19,female
35,60,1,80,1,1.098021701,19,female
35,61,1,10,0,1.224238271,19,female
35,62,0,1,1,1.415841483,19,female
35,63,1,2,1,2.652749498,19,female
35,64,0,40,0,1.764345948,19,female
35,65,1,80,0,1.748026003,19,female
35,66,0,10,1,1.809888022,19,female
35,67,0,5,1,0.712294069,19,female
35,68,1,10,1,0.818637092,19,female
35,69,1,5,1,1.858621757,19,female
35,70,0,5,1,0.7177905,19,female
36,1,1,10,1,80.04043173,18,female
36,2,0,20,1,16.7948643,18,female
36,3,1,1,1,1.215314117,18,female
36,4,0,40,0,12.17699969,18,female
36,5,0,5,1,1.094087141,18,female
36,6,1,5,1,2.525820216,18,female
36,7,0,20,0,9.302332693,18,female
36,8,0,2,1,1.164087246,18,female
36,9,1,10,1,1.606202201,18,female
36,10,0,1,1,1.247825713,18,female
36,11,0,80,0,15.3263177,18,female
36,12,1,10,1,1.605788037,18,female
36,13,0,2,1,1.755736342,18,female
36,14,0,1,1,1.242357054,18,female
36,15,0,20,1,0.980283727,18,female
36,16,0,20,1,1.061563772,18,female
36,17,1,5,0,3.533752126,18,female
36,18,1,20,1,1.811579092,18,female
36,19,0,10,1,1.02845508,18,female
36,20,1,80,1,1.4815472,18,female
36,21,1,1,1,1.05812488,18,female
36,22,0,1,1,1.360243246,18,female
36,23,1,40,1,1.024191482,18,female
36,24,0,10,1,2.068420425,18,female
36,25,1,1,1,1.371892975,18,female
36,26,1,80,1,1.17353786,18,female
36,27,1,20,1,2.148464015,18,female
36,28,0,80,1,1.25535976,18,female
36,29,1,40,1,1.393919754,18,female
36,30,1,20,1,1.060431763,18,female
36,31,1,40,1,6.11175644,18,female
36,32,0,2,1,1.198231953,18,female
36,33,0,1,1,4.50198826,18,female
36,34,1,5,1,1.831263065,18,female
36,35,0,5,1,1.046007858,18,female
36,36,0,80,1,2.203755854,18,female
36,37,1,1,0,1.450237948,18,female
36,38,0,40,1,1.274263704,18,female
36,39,1,20,1,1.076629451,18,female
36,40,1,80,1,1.462363423,18,female
36,41,1,20,1,1.174535235,18,female
36,42,1,10,1,0.963681534,18,female
36,43,1,80,0,2.822306611,18,female
36,44,0,40,1,1.274169822,18,female
36,45,0,40,1,1.936266092,18,female
36,46,1,2,0,1.812258901,18,female
36,47,0,10,0,1.230350515,18,female
36,48,0,20,0,7.834302886,18,female
36,49,0,10,1,2.85600576,18,female
36,50,0,1,0,1.269733555,18,female
36,51,1,5,1,1.715683756,18,female
36,52,0,80,0,0.592251928,18,female
36,53,0,2,0,1.027927111,18,female
36,54,1,80,1,1.945896921,18,female
36,55,0,5,0,1.229354951,18,female
36,56,1,2,0,2.960552964,18,female
36,57,1,5,1,1.194513229,18,female
36,58,1,10,1,1.389797733,18,female
36,59,0,10,0,1.748060416,18,female
36,60,0,5,1,1.691817085,18,female
36,61,0,80,1,2.936274846,18,female
36,62,0,5,1,2.157971983,18,female
36,63,1,40,0,3.506371097,18,female
36,64,0,2,0,1.322500562,18,female
36,65,0,40,0,0.426473008,18,female
36,66,1,40,1,2.450190253,18,female
36,67,1,2,1,1.222028892,18,female
36,68,1,2,1,0.802186739,18,female
36,69,1,1,1,0.948753205,18,female
36,70,1,2,1,0.56027132,18,female
37,1,0,20,1,45.8604867,21,male
37,2,1,80,0,2.639510127,21,male
37,3,1,20,1,4.988932878,21,male
37,4,0,20,0,2.466508085,21,male
37,5,1,40,1,4.131981061,21,male
37,6,1,40,1,2.593534267,21,male
37,7,1,20,0,3.199810426,21,male
37,8,0,40,1,10.20821204,21,male
37,9,1,2,0,3.252456686,21,male
37,10,1,2,1,1.674801031,21,male
37,11,1,1,1,2.825837573,21,male
37,12,0,40,1,4.137684574,21,male
37,13,1,40,1,1.629873562,21,male
37,14,0,20,1,0.919781326,21,male
37,15,1,10,0,1.138455849,21,male
37,16,0,5,0,1.471745814,21,male
37,17,0,10,0,1.118289188,21,male
37,18,1,5,0,2.07636592,21,male
37,19,1,80,0,5.662024122,21,male
37,20,0,10,1,2.215822465,21,male
37,21,0,80,0,7.606551765,21,male
37,22,1,2,1,1.681869897,21,male
37,23,0,1,0,0.826020506,21,male
37,24,1,5,0,1.526365995,21,male
37,25,0,2,1,1.073872783,21,male
37,26,0,2,0,1.612124569,21,male
37,27,0,80,0,1.350202177,21,male
37,28,0,10,0,2.30596297,21,male
37,29,0,5,0,1.128379763,21,male
37,30,0,1,1,1.021980895,21,male
37,31,0,10,0,13.32007504,21,male
37,32,0,80,1,1.107913647,21,male
37,33,0,20,1,1.216279193,21,male
37,34,0,5,0,1.25764038,21,male
37,35,1,40,1,1.505880559,21,male
37,36,1,10,1,1.272265331,21,male
37,37,1,1,0,1.942558249,21,male
37,38,0,1,1,2.246320896,21,male
37,39,1,5,1,1.159952244,21,male
37,40,0,5,1,1.324223329,21,male
37,41,1,10,1,1.428436666,21,male
37,42,1,5,0,0.675667093,21,male
37,43,1,20,1,1.489908669,21,male
37,44,1,1,1,1.481719567,21,male
37,45,1,20,1,1.612199131,21,male
37,46,0,2,1,2.166080185,21,male
37,47,0,40,1,1.297710474,21,male
37,48,0,2,1,0.857975455,21,male
37,49,1,20,1,1.693640676,21,male
37,50,1,80,1,1.150184367,21,male
37,51,1,10,1,1.157679472,21,male
37,52,0,10,1,0.836214925,21,male
37,53,0,80,1,0.951792725,21,male
37,54,0,40,1,1.189777205,21,male
37,55,1,10,1,1.034412465,21,male
37,56,1,2,1,0.791694979,21,male
37,57,1,80,1,1.592174046,21,male
37,58,0,2,1,1.33414033,21,male
37,59,1,80,1,1.195720705,21,male
37,60,0,80,1,1.666410883,21,male
37,61,1,1,1,1.392420371,21,male
37,62,0,40,1,0.784161536,21,male
37,63,0,1,1,4.620379178,21,male
37,64,0,5,1,0.895896543,21,male
37,65,0,1,1,1.56451258,21,male
37,66,1,40,1,1.51858351,21,male
37,67,1,2,1,1.669744121,21,male
37,68,1,5,1,0.750434314,21,male
37,69,0,20,1,0.941986208,21,male
37,70,1,1,1,0.858285173,21,male
38,1,1,1,1,49.30748982,18,female
38,2,1,5,1,4.664215088,18,female
38,3,0,5,0,3.294550509,18,female
38,4,0,10,0,1.165953099,18,female
38,5,0,5,1,9.430190223,18,female
38,6,1,2,0,3.545937673,18,female
38,7,1,40,1,2.052058822,18,female
38,8,0,1,0,1.349664246,18,female
38,9,1,40,1,1.07582165,18,female
38,10,0,1,1,2.004120512,18,female
38,11,0,10,0,2.098317231,18,female
38,12,0,2,0,1.459824705,18,female
38,13,0,20,1,1.633784879,18,female
38,14,0,40,1,0.970074818,18,female
38,15,1,1,0,4.250460124,18,female
38,16,0,2,1,1.530211505,18,female
38,17,1,5,0,1.21751927,18,female
38,18,0,1,1,1.510334637,18,female
38,19,1,10,1,1.801970299,18,female
38,20,0,40,0,1.34392149,18,female
38,21,1,20,1,2.243666863,18,female
38,22,1,40,1,1.366072639,18,female
38,23,1,2,1,1.346176452,18,female
38,24,0,80,1,3.388362346,18,female
38,25,0,20,1,1.730426737,18,female
38,26,1,5,1,2.070439023,18,female
38,27,1,40,1,2.000028979,18,female
38,28,0,1,0,2.008328566,18,female
38,29,1,5,1,1.024109977,18,female
38,30,1,40,1,2.276220419,18,female
38,31,0,1,1,2.874110656,18,female
38,32,1,80,0,1.933766012,18,female
38,33,1,10,1,2.769738536,18,female
38,34,0,2,0,0.591641549,18,female
38,35,1,80,1,1.555733323,18,female
38,36,0,10,1,0.830272331,18,female
38,37,0,10,0,0.506075265,18,female
38,38,0,5,1,1.638547165,18,female
38,39,1,80,1,1.464648572,18,female
38,40,0,40,0,1.872148809,18,female
38,41,1,2,1,0.814563973,18,female
38,42,0,80,1,1.738300387,18,female
38,43,1,20,1,0.66603898,18,female
38,44,0,2,1,1.392090428,18,female
38,45,1,20,0,1.020098439,18,female
38,46,0,2,1,0.984193836,18,female
38,47,1,10,1,1.053487568,18,female
38,48,1,20,0,1.190610968,18,female
38,49,0,20,1,1.321909201,18,female
38,50,1,1,1,0.635865964,18,female
38,51,1,10,1,0.842404145,18,female
38,52,0,80,0,1.048247424,18,female
38,53,1,80,1,1.106251557,18,female
38,54,1,10,1,1.078435232,18,female
38,55,1,1,0,2.376507043,18,female
38,56,1,5,1,1.251928113,18,female
38,57,0,20,1,1.321734117,18,female
38,58,1,2,1,1.148026003,18,female
38,59,1,80,1,1.009845458,18,female
38,60,1,20,1,2.515707604,18,female
38,61,0,5,1,1.770236318,18,female
38,62,0,80,1,0.943636224,18,female
38,63,0,40,0,0.57243483,18,female
38,64,0,40,0,0.76048293,18,female
38,65,0,10,1,0.959817913,18,female
38,66,0,20,0,0.588287482,18,female
38,67,1,2,1,1.071833054,18,female
38,68,1,1,0,0.790249932,18,female
38,69,0,80,1,0.719931657,18,female
38,70,0,5,1,0.838061759,18,female
39,1,0,5,1,50.07326452,19,female
39,2,1,80,1,2.817674129,19,female
39,3,0,10,0,1.886788249,19,female
39,4,1,80,1,2.198273913,19,female
39,5,1,20,0,1.693523551,19,female
39,6,1,2,0,1.878080536,19,female
39,7,1,10,0,1.49812645,19,female
39,8,1,20,0,3.665498635,19,female
39,9,0,5,0,1.487526319,19,female
39,10,0,40,1,1.56029396,19,female
39,11,0,80,1,1.795632861,19,female
39,12,1,10,0,1.848345833,19,female
39,13,1,40,0,1.591942512,19,female
39,14,1,10,0,2.722198391,19,female
39,15,0,2,0,1.361443477,19,female
39,16,0,5,0,1.051689938,19,female
39,17,1,2,1,2.325170896,19,female
39,18,1,10,0,2.647682929,19,female
39,19,1,5,1,7.80627314,19,female
39,20,1,1,1,2.159587587,19,female
39,21,0,1,1,1.088058514,19,female
39,22,0,40,1,1.725708826,19,female
39,23,1,1,1,1.408321623,19,female
39,24,1,1,0,1.482410243,19,female
39,25,1,40,1,2.469955127,19,female
39,26,1,10,1,4.558662056,19,female
39,27,0,10,0,1.446441945,19,female
39,28,0,2,1,1.943919075,19,female
39,29,1,1,1,1.533640133,19,female
39,30,0,20,0,2.228447533,19,female
39,31,0,40,1,1.488413814,19,female
39,32,1,5,1,1.475725052,19,female
39,33,0,10,1,1.529935294,19,female
39,34,0,2,0,1.548207124,19,female
39,35,0,1,0,1.628681481,19,female
39,36,1,20,1,3.020366499,19,female
39,37,0,40,0,1.497596368,19,female
39,38,0,2,0,3.706505126,19,female
39,39,1,20,1,2.834107275,19,female
39,40,0,5,0,1.472260501,19,female
39,41,0,20,1,0.909969375,19,female
39,42,1,1,0,1.947621498,19,female
39,43,0,1,1,1.732011851,19,female
39,44,1,5,0,1.827998956,19,female
39,45,0,1,0,2.224514481,19,female
39,46,1,80,0,1.91181621,19,female
39,47,1,5,0,1.358402147,19,female
39,48,0,1,0,1.468649845,19,female
39,49,0,80,1,2.73367364,19,female
39,50,0,10,0,2.213986497,19,female
39,51,0,40,0,1.774370414,19,female
39,52,1,80,0,1.161775231,19,female
39,53,0,10,0,2.431923857,19,female
39,54,1,5,0,1.506131111,19,female
39,55,1,20,1,0.940267969,19,female
39,56,0,80,1,1.782101582,19,female
39,57,1,2,1,0.770383932,19,female
39,58,0,2,1,1.998285686,19,female
39,59,0,20,0,1.411877037,19,female
39,60,1,40,1,0.744099291,19,female
39,61,1,2,0,2.18009687,19,female
39,62,0,20,0,1.045831868,19,female
39,63,0,20,0,3.130697816,19,female
39,64,1,80,0,1.015858689,19,female
39,65,1,40,0,1.458504933,19,female
39,66,0,80,0,1.472098095,19,female
39,67,1,40,1,1.336480419,19,female
39,68,1,2,0,1.598090075,19,female
39,69,0,5,1,1.814007025,19,female
39,70,0,80,1,1.424735751,19,female
40,1,1,80,1,65.00204426,17,female
40,2,0,10,1,6.385075294,17,female
40,3,0,80,1,5.055417417,17,female
40,4,0,20,0,3.967942114,17,female
40,5,1,20,0,0.967919172,17,female
40,6,0,80,1,2.050439597,17,female
40,7,0,80,0,0.944023522,17,female
40,8,1,20,0,0.968027844,17,female
40,9,0,2,0,0.976098011,17,female
40,10,0,40,0,1.531129186,17,female
40,11,1,10,0,1.184511704,17,female
40,12,0,2,0,1.064060531,17,female
40,13,0,10,0,1.968022109,17,female
40,14,1,10,0,1.037479454,17,female
40,15,0,1,0,0.817897211,17,female
40,16,0,80,0,1.261667313,17,female
40,17,1,5,1,1.334493818,17,female
40,18,1,1,1,1.169873773,17,female
40,19,1,10,1,1.082262327,17,female
40,20,0,20,0,1.412284258,17,female
40,21,1,80,0,1.297542333,17,female
40,22,0,5,1,1.183854837,17,female
40,23,0,20,0,1.437796718,17,female
40,24,0,1,1,2.001433576,17,female
40,25,0,80,0,1.819658918,17,female
40,26,0,5,1,1.450144369,17,female
40,27,1,2,1,1.389699323,17,female
40,28,0,20,0,1.482045283,17,female
40,29,0,10,1,1.338308235,17,female
40,30,0,5,1,1.114183769,17,female
40,31,1,2,1,0.874110958,17,female
40,32,0,40,0,1.248074755,17,female
40,33,1,2,1,1.227953071,17,female
40,34,1,20,0,1.729554034,17,female
40,35,1,2,1,1.448179503,17,female
40,36,0,5,1,1.024435694,17,female
40,37,1,5,1,1.224450787,17,female
40,38,0,20,0,1.528056763,17,female
40,39,0,2,1,1.891702677,17,female
40,40,1,10,1,1.337945691,17,female
40,41,1,10,1,1.223783355,17,female
40,42,1,80,0,1.263662365,17,female
40,43,0,2,1,1.164588651,17,female
40,44,1,1,1,1.258196423,17,female
40,45,0,5,1,0.870579996,17,female
40,46,0,1,1,1.097598783,17,female
40,47,1,40,0,1.318175987,17,female
40,48,1,1,1,1.043980505,17,female
40,49,1,40,0,1.072137036,17,female
40,50,1,80,0,1.493527777,17,female
40,51,1,5,1,1.166126673,17,female
40,52,1,40,0,1.285620016,17,female
40,53,1,1,1,1.185789818,17,female
40,54,1,40,0,1.266457975,17,female
40,55,1,2,1,1.20758778,17,female
40,56,1,5,1,0.935691635,17,female
40,57,1,20,0,1.54423483,17,female
40,58,0,1,1,1.105689476,17,female
40,59,0,40,0,1.312291956,17,female
40,60,0,2,1,1.135925583,17,female
40,61,0,40,0,1.258474746,17,female
40,62,0,10,1,1.428165889,17,female
40,63,0,40,0,1.376585831,17,female
40,64,0,10,1,1.718952092,17,female
40,65,1,1,1,1.351179327,17,female
40,66,0,1,1,0.812033103,17,female
40,67,1,80,0,1.244603865,17,female
40,68,1,5,1,1.306224388,17,female
40,69,1,20,0,1.170657425,17,female
40,70,1,40,0,1.190409923,17,female
41,1,1,2,1,43.7243966,19,male
41,2,0,1,1,1.491982208,19,male
41,3,0,1,1,2.761476683,19,male
41,4,0,5,1,0.918521325,19,male
41,5,0,20,1,3.797820506,19,male
41,6,1,40,1,1.631991475,19,male
41,7,0,2,0,1.901977997,19,male
41,8,0,40,1,2.082344737,19,male
41,9,0,10,1,1.846334178,19,male
41,10,0,1,1,0.537756117,19,male
41,11,1,80,1,1.010197437,19,male
41,12,0,40,0,2.636214019,19,male
41,13,0,5,1,2.810320298,19,male
41,14,0,5,1,1.298274366,19,male
41,15,1,5,1,1.593593736,19,male
41,16,1,40,0,3.101819516,19,male
41,17,1,1,1,0.868255001,19,male
41,18,1,10,1,0.588322499,19,male
41,19,1,20,1,1.282220065,19,male
41,20,0,10,1,1.064378097,19,male
41,21,1,20,1,1.478260148,19,male
41,22,1,5,0,1.944328409,19,male
41,23,0,5,1,2.397159413,19,male
41,24,0,80,0,3.26196888,19,male
41,25,0,1,1,1.588567918,19,male
41,26,0,40,1,2.466656604,19,male
41,27,1,1,1,1.248428243,19,male
41,28,1,2,1,1.129861035,19,male
41,29,1,80,1,2.395717384,19,male
41,30,0,5,1,0.842494706,19,male
41,31,1,20,1,1.304547808,19,male
41,32,1,80,1,1.105728418,19,male
41,33,0,80,1,3.02027624,19,male
41,34,0,40,1,1.479681649,19,male
41,35,1,2,1,1.22792047,19,male
41,36,1,40,1,2.160318411,19,male
41,37,0,1,1,1.210463988,19,male
41,38,0,80,0,3.277827267,19,male
41,39,0,80,1,2.08194627,19,male
41,40,0,2,1,1.625397146,19,male
41,41,1,10,1,1.360610017,19,male
41,42,1,20,1,1.401606245,19,male
41,43,1,40,1,1.630004875,19,male
41,44,0,20,1,1.368134404,19,male
41,45,0,20,1,1.567791481,19,male
41,46,1,1,1,2.011998388,19,male
41,47,1,40,1,1.308354074,19,male
41,48,1,10,1,1.168210475,19,male
41,49,1,5,1,1.312826868,19,male
41,50,1,80,0,1.086069499,19,male
41,51,1,1,1,0.900342772,19,male
41,52,0,2,1,0.657867386,19,male
41,53,0,80,1,2.012959539,19,male
41,54,1,80,1,1.250088221,19,male
41,55,1,10,1,1.090206916,19,male
41,56,0,2,1,0.872172355,19,male
41,57,1,5,0,1.400465482,19,male
41,58,0,20,0,1.590128279,19,male
41,59,0,10,1,2.189729812,19,male
41,60,0,10,0,0.608237704,19,male
41,61,0,40,1,1.004590824,19,male
41,62,1,1,1,0.906443243,19,male
41,63,1,2,0,0.937976481,19,male
41,64,1,5,0,0.866434127,19,male
41,65,1,20,1,0.995968841,19,male
41,66,1,10,1,1.066451937,19,male
41,67,0,20,1,1.152467704,19,male
41,68,0,10,1,0.946448436,19,male
41,69,0,2,1,1.630774037,19,male
41,70,1,2,1,1.16071869,19,male
42,1,1,80,0,64.40023002,19,female
42,2,1,10,0,2.007867914,19,female
42,3,0,80,1,1.59306637,19,female
42,4,1,5,0,1.676461914,19,female
42,5,0,20,0,2.131363739,19,female
42,6,0,40,0,1.709988091,19,female
42,7,1,5,0,1.044113026,19,female
42,8,0,5,0,1.922157941,19,female
42,9,1,1,0,2.159934736,19,female
42,10,1,80,1,1.454422457,19,female
42,11,0,10,0,2.058327736,19,female
42,12,0,2,0,1.813799942,19,female
42,13,0,10,0,2.050213799,19,female
42,14,1,1,0,1.198228331,19,female
42,15,0,10,0,1.74157627,19,female
42,16,0,2,0,1.344443421,19,female
42,17,1,40,0,2.050124445,19,female
42,18,0,5,0,3.762278749,19,female
42,19,1,40,0,4.986425856,19,female
42,20,1,40,1,2.485956298,19,female
42,21,0,2,0,1.599553234,19,female
42,22,1,2,0,1.198475561,19,female
42,23,0,2,0,3.090040586,19,female
42,24,1,10,0,2.240016663,19,female
42,25,0,10,0,1.617948528,19,female
42,26,0,1,0,7.225966471,19,female
42,27,0,5,0,3.866458578,19,female
42,28,0,5,0,6.620368009,19,female
42,29,0,1,0,6.90374876,19,female
42,30,1,10,1,2.860272075,19,female
42,31,1,80,1,4.045655577,19,female
42,32,0,40,0,3.512334519,19,female
42,33,1,80,1,1.662191358,19,female
42,34,1,1,0,1.167567494,19,female
42,35,0,80,1,1.127975561,19,female
42,36,0,40,0,1.500163462,19,female
42,37,0,1,0,1.770392988,19,female
42,38,1,5,0,1.441967643,19,female
42,39,0,20,0,1.935894793,19,female
42,40,1,1,0,1.762561902,19,female
42,41,1,20,0,1.161638183,19,female
42,42,1,40,0,2.02179766,19,female
42,43,0,2,0,1.168251227,19,female
42,44,1,2,0,1.24028744,19,female
42,45,0,10,0,1.493705578,19,female
42,46,0,80,1,1.39187278,19,female
42,47,1,10,0,1.677593319,19,female
42,48,1,40,0,1.929895448,19,female
42,49,1,20,0,1.822012591,19,female
42,50,1,2,0,2.044516021,19,female
42,51,0,40,0,2.112331802,19,female
42,52,1,20,0,2.714501637,19,female
42,53,1,2,0,1.312200489,19,female
42,54,1,5,0,1.454039687,19,female
42,55,0,40,0,1.856211332,19,female
42,56,1,80,1,1.484152027,19,female
42,57,0,20,0,1.336422762,19,female
42,58,0,80,0,2.310124838,19,female
