PID,trial_no,choiceOld,delay,age,gender,outcome,choice
7761,45,1,10,18,female,1,0
7761,46,2,1,18,female,1,1
7761,47,1,5,18,female,0,0
7761,48,2,5,18,female,0,1
7761,49,2,1,18,female,1,1
7761,50,2,80,18,female,1,1
7761,51,1,5,18,female,0,0
7761,52,2,80,18,female,0,1
7761,53,2,10,18,female,1,1
7761,54,2,80,18,female,0,1
7761,55,1,80,18,female,1,0
7761,56,2,10,18,female,1,1
7761,57,2,40,18,female,1,1
7761,58,2,1,18,female,0,1
7761,59,2,5,18,female,1,1
7761,60,1,5,18,female,0,0
7761,61,1,5,18,female,0,0
7761,62,2,40,18,female,1,1
7761,63,2,20,18,female,0,1
7761,64,2,20,18,female,1,1
7761,65,1,1,18,female,0,0
7761,66,2,10,18,female,1,1
7761,67,2,10,18,female,0,1
7761,68,2,40,18,female,0,1
7761,69,2,80,18,female,0,1
7761,70,2,1,18,female,0,1
7761,71,2,80,18,female,1,1
7761,72,2,1,18,female,0,1
7761,73,2,20,18,female,0,1
7761,74,1,2,18,female,0,0
7761,75,2,2,18,female,1,1
7950,6,2,40,19,female,0,1
7950,7,1,5,19,female,0,0
7950,8,2,20,19,female,0,1
7950,9,2,80,19,female,1,1
7950,10,1,1,19,female,1,0
7950,11,1,1,19,female,1,0
7950,12,2,10,19,female,1,1
7950,13,1,1,19,female,0,0
7950,14,2,40,19,female,1,1
7950,15,1,1,19,female,1,0
7950,16,1,20,19,female,0,0
7950,17,2,40,19,female,0,1
7950,18,1,40,19,female,1,0
7950,19,2,40,19,female,1,1
7950,20,2,20,19,female,1,1
7950,21,1,20,19,female,0,0
7950,22,2,2,19,female,1,1
7950,23,2,20,19,female,0,1
7950,24,2,10,19,female,1,1
7950,25,2,80,19,female,1,1
7950,26,1,5,19,female,1,0
7950,27,1,1,19,female,1,0
7950,28,1,1,19,female,0,0
7950,29,2,2,19,female,1,1
7950,30,2,40,19,female,0,1
7950,31,2,80,19,female,0,1
7950,32,2,80,19,female,1,1
7950,33,2,40,19,female,0,1
7950,34,1,2,19,female,0,0
7950,35,1,2,19,female,0,0
7950,36,2,20,19,female,1,1
7950,37,1,2,19,female,0,0
7950,38,2,40,19,female,0,1
7950,39,1,1,19,female,1,0
7950,40,2,5,19,female,1,1
7950,41,2,10,19,female,0,1
7950,42,1,1,19,female,1,0
7950,43,2,80,19,female,1,1
7950,44,1,20,19,female,1,0
7950,45,2,80,19,female,1,1
7950,46,2,40,19,female,1,1
7950,47,1,10,19,female,0,0
7950,48,2,20,19,female,1,1
7950,49,1,5,19,female,0,0
7950,50,2,10,19,female,1,1
7950,51,2,20,19,female,0,1
7950,52,2,10,19,female,0,1
7950,53,2,80,19,female,0,1
7950,54,2,20,19,female,0,1
7950,55,1,2,19,female,1,0
7950,56,1,5,19,female,0,0
7950,57,2,10,19,female,1,1
7950,58,1,1,19,female,0,0
7950,59,1,2,19,female,0,0
7950,60,1,2,19,female,0,0
7950,61,1,2,19,female,1,0
7950,62,2,80,19,female,0,1
7950,63,2,80,19,female,0,1
7950,64,2,80,19,female,1,1
7950,65,1,1,19,female,0,0
7950,66,2,5,19,female,1,1
7950,67,2,10,19,female,0,1
7950,68,2,10,19,female,0,1
7950,69,1,5,19,female,1,0
7950,70,2,10,19,female,1,1
7950,71,1,5,19,female,1,0
7950,72,2,2,19,female,0,1
7950,73,2,40,19,female,0,1
7950,74,1,5,19,female,1,0
7950,75,1,5,19,female,0,0
7994,6,2,20,27,female,1,1
7994,7,1,40,27,female,0,0
7994,8,1,5,27,female,1,0
7994,9,1,10,27,female,0,0
7994,10,1,80,27,female,1,0
7994,11,1,2,27,female,1,0
7994,12,2,40,27,female,0,1
7994,13,1,2,27,female,0,0
7994,14,1,20,27,female,0,0
7994,15,1,40,27,female,1,0
7994,16,1,20,27,female,0,0
7994,17,1,20,27,female,0,0
7994,18,2,40,27,female,1,1
7994,19,1,5,27,female,0,0
7994,20,1,80,27,female,0,0
7994,21,2,10,27,female,0,1
7994,22,2,20,27,female,0,1
7994,23,1,5,27,female,1,0
7994,24,2,1,27,female,0,1
7994,25,1,10,27,female,1,0
7994,26,2,80,27,female,1,1
7994,27,1,5,27,female,1,0
7994,28,2,1,27,female,1,1
7994,29,1,1,27,female,0,0
7994,30,1,1,27,female,1,0
7994,31,1,2,27,female,0,0
7994,32,1,2,27,female,1,0
7994,33,2,40,27,female,1,1
7994,34,2,80,27,female,1,1
7994,35,1,1,27,female,0,0
7994,36,1,2,27,female,1,0
7994,37,2,80,27,female,1,1
7994,38,1,1,27,female,0,0
7994,39,1,20,27,female,1,0
7994,40,1,5,27,female,1,0
7994,41,1,1,27,female,0,0
7994,42,2,80,27,female,1,1
7994,43,1,2,27,female,1,0
7994,44,1,2,27,female,0,0
7994,45,1,1,27,female,0,0
7994,46,2,40,27,female,1,1
7994,47,2,10,27,female,1,1
7994,48,1,2,27,female,1,0
7994,49,1,1,27,female,0,0
7994,50,2,20,27,female,1,1
7994,51,2,80,27,female,0,1
7994,52,1,2,27,female,1,0
7994,53,1,10,27,female,0,0
7994,54,1,10,27,female,0,0
7994,55,1,10,27,female,1,0
7994,56,2,40,27,female,1,1
7994,57,2,1,27,female,0,1
7994,58,1,10,27,female,1,0
7994,59,2,40,27,female,1,1
7994,60,2,80,27,female,1,1
7994,61,2,20,27,female,0,1
7994,62,2,5,27,female,0,1
7994,63,2,10,27,female,1,1
7994,64,2,40,27,female,1,1
7994,65,2,80,27,female,1,1
7994,66,1,10,27,female,0,0
7994,67,1,5,27,female,0,0
7994,68,2,40,27,female,0,1
7994,69,2,20,27,female,0,1
7994,70,1,5,27,female,1,0
7994,71,2,80,27,female,1,1
7994,72,2,20,27,female,1,1
7994,73,1,5,27,female,1,0
7994,74,1,5,27,female,0,0
7994,75,1,2,27,female,0,0
8222,6,1,5,19,female,0,0
8222,7,1,10,19,female,1,0
8222,8,1,2,19,female,0,0
8222,9,2,20,19,female,1,1
8222,10,1,20,19,female,0,0
8222,11,1,2,19,female,1,0
8222,12,2,80,19,female,0,1
8222,13,1,2,19,female,0,0
8222,14,1,80,19,female,0,0
8222,15,2,1,19,female,1,1
8222,16,2,1,19,female,1,1
8222,17,1,80,19,female,1,0
8222,18,2,20,19,female,0,1
8222,19,1,20,19,female,0,0
8222,20,2,5,19,female,0,1
8222,21,1,80,19,female,1,0
8222,22,2,5,19,female,1,1
8222,23,1,20,19,female,1,0
8222,24,2,5,19,female,1,1
8222,25,1,40,19,female,1,0
8222,26,1,80,19,female,0,0
8222,27,2,40,19,female,1,1
8222,28,2,10,19,female,1,1
8222,29,1,10,19,female,0,0
8222,30,1,40,19,female,0,0
8222,31,2,5,19,female,0,1
8222,32,1,10,19,female,1,0
8222,33,2,20,19,female,1,1
8222,34,1,20,19,female,0,0
8222,35,2,1,19,female,0,1
8222,36,2,1,19,female,0,1
8222,37,1,80,19,female,0,0
8222,38,2,20,19,female,0,1
8222,39,1,20,19,female,0,0
8222,40,2,1,19,female,1,1
8222,41,1,10,19,female,1,0
8222,42,1,10,19,female,1,0
8222,43,2,40,19,female,0,1
8222,44,2,2,19,female,0,1
8222,45,1,10,19,female,0,0
8222,46,2,1,19,female,1,1
8222,47,2,5,19,female,1,1
8222,48,1,40,19,female,1,0
8222,49,2,2,19,female,1,1
8222,50,1,20,19,female,0,0
8222,51,2,80,19,female,0,1
8222,52,2,2,19,female,1,1
8222,53,2,5,19,female,0,1
8222,54,2,2,19,female,0,1
8222,55,2,5,19,female,1,1
8222,56,1,10,19,female,0,0
8222,57,2,1,19,female,0,1
8222,58,1,80,19,female,1,0
8222,59,1,40,19,female,0,0
8222,60,2,1,19,female,1,1
8222,61,1,40,19,female,0,0
8222,62,1,80,19,female,1,0
8222,63,2,2,19,female,0,1
8222,64,2,1,19,female,0,1
8222,65,1,10,19,female,0,0
8222,66,1,80,19,female,0,0
8222,67,1,40,19,female,0,0
8222,68,2,10,19,female,0,1
8222,69,2,1,19,female,0,1
8222,70,2,5,19,female,0,1
8222,71,2,2,19,female,0,1
8222,72,1,40,19,female,0,0
8222,73,2,2,19,female,0,1
8222,74,2,5,19,female,1,1
8222,75,1,40,19,female,1,0
8301,6,2,10,19,female,0,1
8301,7,2,80,19,female,1,1
8301,8,1,5,19,female,1,0
8301,9,2,2,19,female,1,1
8301,10,2,20,19,female,1,1
8301,11,1,1,19,female,1,0
8301,12,2,1,19,female,0,1
8301,13,2,5,19,female,1,1
8301,14,2,80,19,female,0,1
8301,15,2,80,19,female,0,1
8301,16,2,5,19,female,0,1
8301,17,2,2,19,female,1,1
8301,18,1,10,19,female,0,0
8301,19,2,80,19,female,1,1
8301,20,2,40,19,female,0,1
8301,21,2,20,19,female,0,1
8301,22,2,40,19,female,1,1
8301,23,2,80,19,female,0,1
8301,24,2,10,19,female,0,1
8301,25,1,1,19,female,0,0
8301,26,2,1,19,female,0,1
8301,27,2,2,19,female,1,1
8301,28,2,10,19,female,1,1
8301,29,2,40,19,female,0,1
8301,30,2,20,19,female,1,1
8301,31,2,10,19,female,1,1
8301,32,2,10,19,female,0,1
8301,33,2,2,19,female,0,1
8301,34,2,40,19,female,1,1
8301,35,2,5,19,female,0,1
8301,36,2,5,19,female,0,1
8301,37,2,80,19,female,0,1
8301,38,2,1,19,female,0,1
8301,39,2,20,19,female,0,1
8301,40,2,5,19,female,1,1
8301,41,2,2,19,female,1,1
8301,42,1,2,19,female,0,0
8301,43,2,1,19,female,0,1
8301,44,2,20,19,female,0,1
8301,45,2,10,19,female,0,1
8301,46,2,1,19,female,1,1
8301,47,2,5,19,female,0,1
8301,48,2,40,19,female,0,1
8301,49,2,5,19,female,0,1
8301,50,2,10,19,female,0,1
8301,51,2,80,19,female,1,1
8301,52,2,20,19,female,1,1
8301,53,2,80,19,female,0,1
8301,54,2,2,19,female,1,1
8301,55,2,40,19,female,1,1
8301,56,2,80,19,female,1,1
8301,57,2,5,19,female,1,1
8301,58,1,40,19,female,0,0
8301,59,2,40,19,female,0,1
8301,60,2,2,19,female,1,1
8301,61,2,20,19,female,0,1
8301,62,2,10,19,female,1,1
8301,63,2,2,19,female,0,1
8301,64,2,2,19,female,1,1
8301,65,2,10,19,female,1,1
8301,66,2,20,19,female,0,1
8301,67,2,5,19,female,0,1
8301,68,2,40,19,female,0,1
8301,69,2,1,19,female,0,1
8301,70,2,1,19,female,0,1
8301,71,2,20,19,female,1,1
8301,72,2,20,19,female,1,1
8301,73,2,1,19,female,0,1
8301,74,2,80,19,female,1,1
8301,75,2,40,19,female,0,1
8323,6,2,80,23,female,1,1
8323,7,2,20,23,female,0,1
8323,8,1,5,23,female,0,0
8323,9,1,10,23,female,0,0
8323,10,2,80,23,female,0,1
8323,11,2,40,23,female,0,1
8323,12,1,1,23,female,0,0
8323,13,1,10,23,female,0,0
8323,14,1,1,23,female,1,0
8323,15,1,10,23,female,1,0
8323,16,2,80,23,female,0,1
8323,17,1,10,23,female,1,0
8323,18,2,80,23,female,1,1
8323,19,1,2,23,female,1,0
8323,20,1,2,23,female,1,0
8323,21,2,40,23,female,1,1
8323,22,1,2,23,female,0,0
8323,23,2,2,23,female,1,1
8323,24,2,2,23,female,0,1
8323,25,1,1,23,female,1,0
8323,26,2,20,23,female,0,1
8323,27,2,20,23,female,0,1
8323,28,2,80,23,female,0,1
8323,29,2,20,23,female,0,1
8323,30,2,40,23,female,0,1
8323,31,2,5,23,female,1,1
8323,32,2,20,23,female,1,1
8323,33,2,20,23,female,0,1
8323,34,2,10,23,female,0,1
8323,35,2,40,23,female,1,1
8323,36,2,5,23,female,0,1
8323,37,2,10,23,female,1,1
8323,38,2,40,23,female,0,1
8323,39,1,1,23,female,1,0
8323,40,2,10,23,female,1,1
8323,41,2,40,23,female,0,1
8323,42,2,5,23,female,0,1
8323,43,2,2,23,female,1,1
8323,44,1,1,23,female,1,0
8323,45,2,10,23,female,0,1
8323,46,2,2,23,female,1,1
8323,47,2,5,23,female,1,1
8323,48,2,2,23,female,1,1
8323,49,2,20,23,female,1,1
8323,50,2,80,23,female,0,1
8323,51,2,5,23,female,0,1
8323,52,2,40,23,female,0,1
8323,53,2,5,23,female,1,1
8323,54,2,1,23,female,0,1
8323,55,2,1,23,female,1,1
8323,56,2,40,23,female,1,1
8323,57,2,40,23,female,0,1
8323,58,2,1,23,female,0,1
8323,59,2,80,23,female,0,1
8323,60,2,80,23,female,1,1
8323,61,2,40,23,female,1,1
8323,62,2,1,23,female,1,1
8323,63,2,20,23,female,1,1
8323,64,2,2,23,female,1,1
8323,65,2,5,23,female,1,1
8323,66,2,5,23,female,1,1
8323,67,2,20,23,female,0,1
8323,68,2,20,23,female,0,1
8323,69,2,10,23,female,0,1
8323,70,2,5,23,female,1,1
8323,71,2,2,23,female,0,1
8323,72,2,1,23,female,0,1
8323,73,2,10,23,female,0,1
8323,74,2,80,23,female,1,1
8323,75,2,80,23,female,1,1
8537,6,2,5,19,female,0,1
8537,7,1,2,19,female,0,0
8537,8,2,80,19,female,0,1
8537,9,2,20,19,female,0,1
8537,10,2,5,19,female,0,1
8537,11,1,10,19,female,1,0
8537,12,2,1,19,female,1,1
8537,13,1,40,19,female,1,0
8537,14,2,1,19,female,0,1
8537,15,2,5,19,female,1,1
8537,16,1,5,19,female,1,0
8537,17,1,2,19,female,0,0
8537,18,2,40,19,female,0,1
8537,19,1,2,19,female,1,0
8537,20,1,20,19,female,1,0
8537,21,2,1,19,female,1,1
8537,22,2,1,19,female,1,1
8537,23,2,5,19,female,0,1
8537,24,2,1,19,female,1,1
8537,25,1,80,19,female,1,0
8537,26,2,20,19,female,1,1
8537,27,2,5,19,female,1,1
8537,28,2,2,19,female,0,1
8537,29,1,1,19,female,1,0
8537,30,2,5,19,female,0,1
8537,31,2,10,19,female,0,1
8537,32,2,20,19,female,1,1
8537,33,2,20,19,female,0,1
8537,34,1,1,19,female,1,0
8537,35,2,10,19,female,0,1
8537,36,2,40,19,female,1,1
8537,37,2,80,19,female,1,1
8537,38,1,10,19,female,0,0
8537,39,1,2,19,female,0,0
8537,40,2,10,19,female,1,1
8537,41,2,80,19,female,0,1
8537,42,1,10,19,female,0,0
8537,43,2,40,19,female,1,1
8537,44,2,80,19,female,1,1
8537,45,1,20,19,female,0,0
8537,46,2,80,19,female,1,1
8537,47,1,10,19,female,1,0
8537,48,1,1,19,female,1,0
8537,49,2,1,19,female,1,1
8537,50,1,2,19,female,0,0
8537,51,2,40,19,female,0,1
8537,52,1,10,19,female,1,0
8537,53,2,20,19,female,1,1
8537,54,1,40,19,female,1,0
8537,55,2,10,19,female,0,1
8537,56,2,80,19,female,0,1
8537,57,1,2,19,female,1,0
8537,58,1,5,19,female,0,0
8537,59,1,5,19,female,0,0
8537,60,2,40,19,female,0,1
8537,61,1,40,19,female,1,0
8537,62,2,20,19,female,1,1
8537,63,2,20,19,female,1,1
8537,64,1,40,19,female,0,0
8537,65,1,10,19,female,1,0
8537,66,1,20,19,female,1,0
8537,67,2,80,19,female,0,1
8537,68,1,2,19,female,1,0
8537,69,2,5,19,female,1,1
8537,70,2,2,19,female,1,1
8537,71,2,40,19,female,0,1
8537,72,1,2,19,female,1,0
8537,73,2,80,19,female,1,1
8537,74,1,1,19,female,1,0
8537,75,2,80,19,female,1,1
8596,6,2,80,20,male,0,1
8596,7,2,5,20,male,1,1
8596,8,2,1,20,male,1,1
8596,9,2,20,20,male,0,1
8596,10,1,1,20,male,1,0
8596,11,1,2,20,male,1,0
8596,12,2,5,20,male,0,1
8596,13,1,1,20,male,1,0
8596,14,2,5,20,male,1,1
8596,15,2,10,20,male,1,1
8596,16,1,20,20,male,0,0
8596,17,1,2,20,male,1,0
8596,18,2,40,20,male,1,1
8596,19,2,1,20,male,0,1
8596,20,1,1,20,male,0,0
8596,21,1,80,20,male,1,0
8596,22,1,80,20,male,1,0
8596,23,2,10,20,male,1,1
8596,24,1,40,20,male,1,0
8596,25,2,40,20,male,0,1
8596,26,2,10,20,male,0,1
8596,27,2,20,20,male,1,1
8596,28,2,2,20,male,0,1
8596,29,1,5,20,male,0,0
8596,30,2,40,20,male,1,1
8596,31,2,40,20,male,1,1
8596,32,1,2,20,male,1,0
8596,33,1,20,20,male,0,0
8596,34,1,80,20,male,1,0
8596,35,1,80,20,male,0,0
8596,36,1,5,20,male,0,0
8596,37,1,80,20,male,1,0
8596,38,2,2,20,male,0,1
8596,39,2,20,20,male,1,1
8596,40,2,1,20,male,1,1
8596,41,1,10,20,male,1,0
8596,42,1,5,20,male,1,0
8596,43,1,10,20,male,0,0
8596,44,2,10,20,male,1,1
8596,45,2,5,20,male,1,1
8596,46,2,80,20,male,0,1
8596,47,2,10,20,male,0,1
8596,48,1,10,20,male,1,0
8596,49,1,20,20,male,0,0
8596,50,2,10,20,male,0,1
8596,51,1,2,20,male,0,0
8596,52,2,2,20,male,1,1
8596,53,1,1,20,male,1,0
8596,54,2,80,20,male,1,1
8596,55,1,20,20,male,1,0
8596,56,1,80,20,male,0,0
8596,57,2,40,20,male,1,1
8596,58,1,40,20,male,0,0
8596,59,2,2,20,male,0,1
8596,60,2,5,20,male,1,1
8596,61,2,20,20,male,1,1
8596,62,2,40,20,male,0,1
8596,63,1,1,20,male,1,0
8596,64,1,2,20,male,1,0
8596,65,2,5,20,male,1,1
8596,66,1,40,20,male,1,0
8596,67,1,20,20,male,0,0
8596,68,2,2,20,male,0,1
8596,69,2,10,20,male,1,1
8596,70,1,80,20,male,1,0
8596,71,2,1,20,male,1,1
8596,72,1,40,20,male,0,0
8596,73,2,1,20,male,0,1
8596,74,2,5,20,male,0,1
8596,75,1,20,20,male,0,0
8654,6,2,10,18,male,1,1
8654,7,1,40,18,male,0,0
8654,8,1,10,18,male,1,0
8654,9,1,40,18,male,1,0
8654,10,1,5,18,male,1,0
8654,11,2,1,18,male,0,1
8654,12,1,10,18,male,0,0
8654,13,2,80,18,male,1,1
8654,14,2,2,18,male,0,1
8654,15,1,20,18,male,1,0
8654,16,1,10,18,male,0,0
8654,17,1,1,18,male,0,0
8654,18,1,80,18,male,1,0
8654,19,1,2,18,male,1,0
8654,20,2,80,18,male,0,1
8654,21,1,2,18,male,0,0
8654,22,2,40,18,male,0,1
8654,23,2,80,18,male,1,1
8654,24,1,1,18,male,1,0
8654,25,1,80,18,male,1,0
8654,26,2,80,18,male,1,1
8654,27,1,20,18,male,0,0
8654,28,1,40,18,male,0,0
8654,29,1,2,18,male,1,0
8654,30,1,1,18,male,0,0
8654,31,1,20,18,male,0,0
8654,32,2,20,18,male,0,1
8654,33,1,40,18,male,1,0
8654,34,2,5,18,male,1,1
8654,35,1,5,18,male,0,0
8654,36,2,5,18,male,0,1
8654,37,1,1,18,male,0,0
8654,38,2,80,18,male,1,1
8654,39,1,40,18,male,1,0
8654,40,1,20,18,male,1,0
8654,41,1,10,18,male,0,0
8654,42,2,10,18,male,0,1
8654,43,2,40,18,male,0,1
8654,44,2,20,18,male,1,1
8654,45,1,1,18,male,1,0
8654,46,1,10,18,male,0,0
8654,47,1,5,18,male,1,0
8654,48,1,1,18,male,0,0
8654,49,1,10,18,male,1,0
8654,50,1,20,18,male,0,0
8654,51,1,1,18,male,0,0
8654,52,1,40,18,male,0,0
8654,53,2,20,18,male,1,1
8654,54,1,1,18,male,1,0
8654,55,2,5,18,male,1,1
8654,56,1,5,18,male,1,0
8654,57,1,1,18,male,0,0
8654,58,1,5,18,male,1,0
8654,59,1,2,18,male,0,0
8654,60,2,80,18,male,0,1
8654,61,2,10,18,male,0,1
8654,62,2,40,18,male,0,1
8654,63,2,80,18,male,1,1
8654,64,1,2,18,male,1,0
8654,65,1,2,18,male,0,0
8654,66,2,20,18,male,0,1
8654,67,1,80,18,male,0,0
8654,68,1,5,18,male,0,0
8654,69,2,2,18,male,1,1
8654,70,1,5,18,male,0,0
8654,71,1,2,18,male,0,0
8654,72,1,2,18,male,1,0
8654,73,2,10,18,male,1,1
8654,74,2,40,18,male,0,1
8654,75,1,20,18,male,1,0
8964,6,1,40,20,female,1,0
8964,7,2,40,20,female,1,1
8964,8,2,1,20,female,1,1
8964,9,2,20,20,female,1,1
8964,10,1,10,20,female,1,0
8964,11,2,40,20,female,0,1
8964,12,2,20,20,female,0,1
8964,13,1,20,20,female,0,0
8964,14,1,10,20,female,0,0
8964,15,1,5,20,female,0,0
8964,16,2,20,20,female,1,1
8964,17,1,10,20,female,0,0
8964,18,2,10,20,female,1,1
8964,19,1,5,20,female,1,0
8964,20,2,5,20,female,1,1
8964,21,1,1,20,female,1,0
8964,22,1,80,20,female,1,0
8964,23,2,20,20,female,1,1
8964,24,2,80,20,female,0,1
8964,25,1,1,20,female,0,0
8964,26,1,10,20,female,0,0
8964,27,2,2,20,female,0,1
8964,28,2,1,20,female,1,1
8964,29,1,40,20,female,1,0
8964,30,2,1,20,female,1,1
8964,31,1,2,20,female,0,0
8964,32,2,80,20,female,1,1
8964,33,2,80,20,female,1,1
8964,34,2,40,20,female,0,1
8964,35,2,2,20,female,0,1
8964,36,2,80,20,female,1,1
8964,37,2,20,20,female,1,1
8964,38,2,40,20,female,0,1
8964,39,2,10,20,female,1,1
8964,40,2,2,20,female,1,1
8964,41,2,5,20,female,0,1
8964,42,2,10,20,female,0,1
8964,43,1,1,20,female,1,0
8964,44,2,40,20,female,0,1
8964,45,1,1,20,female,0,0
8964,46,1,2,20,female,0,0
8964,47,1,1,20,female,0,0
8964,48,2,10,20,female,1,1
8964,49,2,20,20,female,1,1
8964,50,2,80,20,female,1,1
8964,51,1,2,20,female,1,0
8964,52,2,20,20,female,0,1
8964,53,2,80,20,female,1,1
8964,54,1,2,20,female,0,0
8964,55,2,20,20,female,0,1
8964,56,1,5,20,female,1,0
8964,57,2,80,20,female,0,1
8964,58,2,40,20,female,0,1
8964,59,1,2,20,female,0,0
8964,60,2,80,20,female,0,1
8964,61,2,80,20,female,0,1
8964,62,1,5,20,female,0,0
8964,63,1,5,20,female,0,0
8964,64,1,1,20,female,1,0
8964,65,1,5,20,female,0,0
8964,66,1,2,20,female,1,0
8964,67,1,1,20,female,1,0
8964,68,2,40,20,female,1,1
8964,69,1,10,20,female,1,0
8964,70,1,5,20,female,1,0
8964,71,1,10,20,female,1,0
8964,72,2,20,20,female,0,1
8964,73,2,40,20,female,1,1
8964,74,1,2,20,female,0,0
8964,75,1,5,20,female,1,0
9073,6,2,10,18,male,1,1
9073,7,2,5,18,male,0,1
9073,8,2,80,18,male,1,1
9073,9,2,40,18,male,0,1
9073,10,1,20,18,male,1,0
9073,11,2,40,18,male,1,1
9073,12,2,40,18,male,0,1
9073,13,1,1,18,male,1,0
9073,14,2,20,18,male,1,1
9073,15,2,20,18,male,0,1
9073,16,2,2,18,male,1,1
9073,17,2,80,18,male,0,1
9073,18,2,2,18,male,1,1
9073,19,2,80,18,male,1,1
9073,20,2,1,18,male,0,1
9073,21,2,40,18,male,1,1
9073,22,2,10,18,male,0,1
9073,23,2,10,18,male,0,1
9073,24,2,1,18,male,1,1
9073,25,1,5,18,male,0,0
9073,26,2,40,18,male,0,1
9073,27,2,5,18,male,0,1
9073,28,2,5,18,male,0,1
9073,29,2,10,18,male,0,1
9073,30,2,40,18,male,1,1
9073,31,2,5,18,male,1,1
9073,32,2,1,18,male,0,1
9073,33,2,40,18,male,0,1
9073,34,2,20,18,male,0,1
9073,35,2,1,18,male,0,1
9073,36,2,10,18,male,0,1
9073,37,2,2,18,male,1,1
9073,38,2,2,18,male,0,1
9073,39,2,5,18,male,0,1
9073,40,2,80,18,male,0,1
9073,41,2,20,18,male,1,1
9073,42,2,20,18,male,0,1
9073,43,2,20,18,male,0,1
9073,44,2,1,18,male,0,1
9073,45,2,10,18,male,1,1
9073,46,2,80,18,male,1,1
9073,47,2,80,18,male,1,1
9073,48,2,20,18,male,0,1
9073,49,2,10,18,male,0,1
9073,50,2,1,18,male,0,1
9073,51,2,10,18,male,0,1
9073,52,2,2,18,male,0,1
9073,53,2,5,18,male,1,1
9073,54,2,80,18,male,1,1
9073,55,2,80,18,male,0,1
9073,56,2,40,18,male,1,1
9073,57,2,40,18,male,1,1
9073,58,2,2,18,male,1,1
9073,59,2,80,18,male,1,1
9073,60,2,10,18,male,1,1
9073,61,2,80,18,male,0,1
9073,62,2,5,18,male,0,1
9073,63,2,20,18,male,1,1
9073,64,2,5,18,male,1,1
9073,65,2,1,18,male,0,1
9073,66,2,2,18,male,0,1
9073,67,2,2,18,male,0,1
9073,68,2,1,18,male,0,1
9073,69,2,10,18,male,0,1
9073,70,2,5,18,male,1,1
9073,71,2,2,18,male,0,1
9073,72,2,40,18,male,0,1
9073,73,2,1,18,male,0,1
9073,74,2,20,18,male,0,1
9073,75,2,2,18,male,1,1
9167,6,2,80,18,female,1,1
9167,7,2,5,18,female,0,1
9167,8,1,20,18,female,1,0
9167,9,2,40,18,female,0,1
9167,10,2,80,18,female,1,1
9167,11,1,5,18,female,1,0
9167,12,2,10,18,female,0,1
9167,13,2,80,18,female,1,1
9167,14,2,10,18,female,1,1
9167,15,1,5,18,female,0,0
9167,16,1,2,18,female,1,0
9167,17,2,40,18,female,0,1
9167,18,1,1,18,female,1,0
9167,19,1,20,18,female,1,0
9167,20,1,1,18,female,0,0
9167,21,1,1,18,female,1,0
9167,22,1,10,18,female,0,0
9167,23,1,2,18,female,0,0
9167,24,1,10,18,female,1,0
9167,25,1,2,18,female,0,0
9167,26,2,80,18,female,0,1
9167,27,1,10,18,female,0,0
9167,28,1,1,18,female,0,0
9167,29,1,1,18,female,0,0
9167,30,1,20,18,female,1,0
9167,31,1,40,18,female,1,0
9167,32,1,1,18,female,0,0
9167,33,1,5,18,female,0,0
9167,34,1,20,18,female,0,0
9167,35,1,5,18,female,0,0
9167,36,2,80,18,female,0,1
9167,37,1,10,18,female,1,0
9167,38,1,10,18,female,0,0
9167,39,1,2,18,female,0,0
9167,40,1,20,18,female,0,0
9167,41,1,20,18,female,1,0
9167,42,1,10,18,female,0,0
9167,43,1,1,18,female,0,0
9167,44,1,2,18,female,0,0
9167,45,1,40,18,female,1,0
9167,46,1,10,18,female,1,0
9167,47,1,5,18,female,1,0
9167,48,2,40,18,female,0,1
9167,49,1,20,18,female,0,0
9167,50,1,20,18,female,0,0
9167,51,1,2,18,female,0,0
9167,52,1,1,18,female,0,0
9167,53,1,5,18,female,1,0
9167,54,1,2,18,female,1,0
9167,55,1,20,18,female,0,0
9167,56,2,2,18,female,1,1
9167,57,2,40,18,female,1,1
9167,58,2,80,18,female,1,1
9167,59,1,5,18,female,1,0
9167,60,1,1,18,female,1,0
9167,61,2,40,18,female,0,1
9167,62,1,1,18,female,0,0
9167,63,1,5,18,female,1,0
9167,64,2,80,18,female,1,1
9167,65,2,80,18,female,0,1
9167,66,1,5,18,female,0,0
9167,67,1,20,18,female,0,0
9167,68,2,80,18,female,0,1
9167,69,2,40,18,female,0,1
9167,70,2,40,18,female,1,1
9167,71,2,40,18,female,0,1
9167,72,2,80,18,female,0,1
9167,73,1,2,18,female,0,0
9167,74,2,2,18,female,0,1
9167,75,1,10,18,female,1,0
9483,6,2,1,18,female,1,1
9483,7,2,10,18,female,1,1
9483,8,2,2,18,female,1,1
9483,9,1,2,18,female,1,0
9483,10,2,20,18,female,1,1
9483,11,2,1,18,female,1,1
9483,12,2,10,18,female,1,1
9483,13,2,10,18,female,1,1
9483,14,2,10,18,female,0,1
9483,15,2,5,18,female,1,1
9483,16,1,1,18,female,0,0
9483,17,1,80,18,female,1,0
9483,18,2,40,18,female,0,1
9483,19,2,80,18,female,0,1
9483,20,1,2,18,female,0,0
9483,21,2,1,18,female,1,1
9483,22,1,5,18,female,1,0
9483,23,2,10,18,female,1,1
9483,24,2,40,18,female,0,1
9483,25,1,5,18,female,0,0
