PID,trial_no,delay,choice,age,gender,rt,outcome
21,67,5,0,18,male,0.888688179,0
21,68,40,1,18,male,1.037165623,0
21,69,40,1,18,male,0.954580348,1
21,70,1,0,18,male,1.090791306,1
22,1,40,1,21,male,6.379784978,1
22,2,10,0,21,male,5.765542754,0
22,3,20,1,21,male,1.985996857,1
22,4,1,0,21,male,3.261588107,1
22,5,1,0,21,male,2.898690941,1
22,6,40,1,21,male,4.010805534,0
22,7,80,1,21,male,2.267054972,1
22,8,80,1,21,male,1.667236396,0
22,9,20,1,21,male,1.539406856,1
22,10,10,1,21,male,1.858904182,1
22,11,10,1,21,male,1.425118899,1
22,12,2,1,21,male,2.335140226,0
22,13,5,1,21,male,1.524539762,0
22,14,1,1,21,male,1.759400909,0
22,15,1,1,21,male,1.059482867,0
22,16,5,1,21,male,1.720364927,1
22,17,2,1,21,male,3.609486866,1
22,18,40,1,21,male,1.586961634,1
22,19,10,1,21,male,1.813141304,1
22,20,80,1,21,male,1.54875456,0
22,21,20,1,21,male,1.430970346,0
22,22,2,1,21,male,1.374827066,1
22,23,5,1,21,male,1.358888938,0
22,24,80,1,21,male,1.366790685,1
22,25,5,1,21,male,1.518627337,0
22,26,10,1,21,male,1.276777599,0
22,27,1,1,21,male,1.087330368,1
22,28,5,1,21,male,1.677474314,1
22,29,80,1,21,male,1.18270406,0
22,30,10,1,21,male,1.802742488,1
22,31,40,1,21,male,1.274670245,0
22,32,1,1,21,male,1.160814566,0
22,33,1,1,21,male,1.363355707,0
22,34,5,1,21,male,0.878636514,1
22,35,20,1,21,male,1.179496391,0
22,36,5,1,21,male,0.766996862,0
22,37,40,1,21,male,0.909405814,1
22,38,40,1,21,male,1.159523468,1
22,39,1,1,21,male,1.218751254,1
22,40,80,1,21,male,1.308880862,1
22,41,2,1,21,male,2.698812897,0
22,42,40,1,21,male,1.137138001,0
22,43,40,1,21,male,1.239224073,0
22,44,1,1,21,male,1.053057867,1
22,45,80,1,21,male,1.628897405,1
22,46,10,1,21,male,1.201406412,0
22,47,20,1,21,male,1.188614674,1
22,48,10,1,21,male,1.331145883,1
22,49,2,1,21,male,1.089076082,1
22,50,2,1,21,male,0.976555876,0
22,51,20,1,21,male,1.528943742,0
22,52,20,1,21,male,1.507198541,1
22,53,10,1,21,male,1.069187985,0
22,54,5,1,21,male,0.939501945,0
22,55,10,1,21,male,1.076652625,0
22,56,40,1,21,male,0.840922696,0
22,57,1,1,21,male,0.851372527,0
22,58,20,1,21,male,0.773586985,0
22,59,80,1,21,male,3.010897203,0
22,60,5,1,21,male,0.932890993,1
22,61,40,1,21,male,0.869125196,1
22,62,20,1,21,male,1.018948376,1
22,63,2,1,21,male,0.857380946,0
22,64,2,1,21,male,1.329374208,1
22,65,80,1,21,male,1.076585308,0
22,66,2,1,21,male,1.084794359,0
22,67,20,1,21,male,0.777464504,0
22,68,2,1,21,male,1.319303526,1
22,69,5,1,21,male,1.141439648,1
22,70,80,1,21,male,0.900589099,1
23,1,1,0,31,female,4.630406755,1
23,2,1,0,31,female,3.662266711,0
23,3,2,0,31,female,2.325669963,1
23,4,80,0,31,female,4.871720372,1
23,5,40,1,31,female,3.399022545,0
23,6,1,0,31,female,2.072799859,1
23,7,1,0,31,female,2.032960574,1
23,8,5,0,31,female,2.475191575,1
23,9,20,0,31,female,1.881157128,1
23,10,5,0,31,female,2.053313853,0
23,11,40,0,31,female,2.331522013,0
23,12,80,0,31,female,1.62133345,1
23,13,5,1,31,female,2.539287617,0
23,14,20,1,31,female,2.078446034,1
23,15,80,0,31,female,1.6132859,1
23,16,10,0,31,female,2.31922685,1
23,17,80,1,31,female,2.505545502,0
23,18,2,0,31,female,2.055052322,0
23,19,20,0,31,female,1.986941107,0
23,20,10,0,31,female,0.737347499,0
23,21,2,0,31,female,2.150874895,1
23,22,40,0,31,female,2.663201603,1
23,23,10,0,31,female,1.910671555,1
23,24,2,0,31,female,2.1390588,0
23,25,2,0,31,female,1.629202898,1
23,26,1,0,31,female,2.357369928,0
23,27,5,0,31,female,1.611068363,1
23,28,2,0,31,female,2.317469062,1
23,29,40,0,31,female,1.582645497,1
23,30,1,0,31,female,2.165121646,0
23,31,20,0,31,female,1.934975103,0
23,32,20,0,31,female,1.108814149,0
23,33,2,0,31,female,1.415435817,1
23,34,2,0,31,female,1.268659109,0
23,35,5,0,31,female,1.657485695,0
23,36,40,0,31,female,2.491453609,1
23,37,40,0,31,female,2.499663868,1
23,38,80,0,31,female,2.199223591,0
23,39,5,0,31,female,1.996712033,1
23,40,5,0,31,female,2.611038478,1
23,41,5,0,31,female,2.059222654,1
23,42,10,0,31,female,1.803476032,1
23,43,10,1,31,female,2.903589082,0
23,44,20,0,31,female,1.916372369,1
23,45,2,0,31,female,1.509530788,0
23,46,40,0,31,female,1.620997771,0
23,47,10,0,31,female,1.3571393,0
23,48,1,0,31,female,1.842787346,0
23,49,10,0,31,female,1.114820455,1
23,50,80,0,31,female,1.696935869,0
23,51,1,0,31,female,1.223252135,1
23,52,80,0,31,female,1.646991791,1
23,53,40,0,31,female,1.382574558,0
23,54,1,0,31,female,1.35863748,1
23,55,20,0,31,female,1.906928066,0
23,56,20,0,31,female,1.124958455,1
23,57,5,0,31,female,1.729163201,0
23,58,20,0,31,female,1.448627624,0
23,59,80,0,31,female,1.011015234,0
23,60,1,0,31,female,1.394912586,0
23,61,80,0,31,female,0.680680173,1
23,62,40,0,31,female,1.538904242,1
23,63,80,0,31,female,1.650766674,0
23,64,5,0,31,female,2.001692585,0
23,65,10,0,31,female,1.138788022,0
23,66,10,0,31,female,1.056646799,0
23,67,2,0,31,female,0.988615278,0
23,68,10,0,31,female,1.585065287,1
23,69,40,0,31,female,1.44902096,0
23,70,20,0,31,female,1.251022056,1
24,1,2,1,19,female,3.128973627,1
24,2,1,0,19,female,1.749014169,1
24,3,10,0,19,female,3.417843834,0
24,4,5,1,19,female,1.525444767,0
24,5,1,1,19,female,1.274618323,0
24,6,5,0,19,female,2.253462373,0
24,7,2,1,19,female,1.066913999,0
24,8,10,0,19,female,1.74529664,0
24,9,5,1,19,female,2.367233528,1
24,10,5,1,19,female,4.37892314,0
24,11,20,1,19,female,4.743108989,0
24,12,2,1,19,female,2.365559056,0
24,13,20,0,19,female,2.211937447,1
24,14,1,0,19,female,1.582736662,1
24,15,80,0,19,female,3.202931459,1
24,16,20,1,19,female,2.037206073,1
24,17,40,0,19,female,3.475404392,1
24,18,80,1,19,female,1.626872764,0
24,19,10,0,19,female,2.17872149,0
24,20,80,1,19,female,1.344623772,0
24,21,80,0,19,female,3.171294283,0
24,22,1,1,19,female,1.122676319,0
24,23,1,0,19,female,1.624862913,0
24,24,10,1,19,female,1.254785167,0
24,25,40,1,19,female,2.418857815,1
24,26,80,1,19,female,1.54293964,0
24,27,2,0,19,female,1.617400085,0
24,28,5,1,19,female,1.197150046,1
24,29,5,0,19,female,1.253484409,1
24,30,5,0,19,female,0.931530768,0
24,31,40,1,19,female,1.442010937,1
24,32,80,1,19,female,1.809956878,1
24,33,10,0,19,female,1.939427685,1
24,34,20,1,19,female,1.501424675,1
24,35,80,1,19,female,1.388781608,1
24,36,2,0,19,female,2.533696081,1
24,37,20,1,19,female,0.921025392,0
24,38,10,0,19,female,0.731057133,1
24,39,40,1,19,female,1.557691419,0
24,40,80,1,19,female,0.843416141,1
24,41,20,0,19,female,3.059336761,0
24,42,5,1,19,female,0.975002754,1
24,43,1,0,19,female,2.066548435,0
24,44,1,1,19,female,1.844967149,1
24,45,10,1,19,female,1.3831463,1
24,46,2,0,19,female,1.290709198,1
24,47,5,0,19,female,1.499462822,0
24,48,2,1,19,female,1.148966775,0
24,49,10,0,19,female,1.378669267,0
24,50,20,0,19,female,0.711266239,0
24,51,2,0,19,female,1.27684884,1
24,52,20,1,19,female,1.202639249,1
24,53,5,1,19,female,1.100920552,1
24,54,1,0,19,female,0.98289122,1
24,55,10,1,19,female,1.361236882,1
24,56,1,1,19,female,1.773202403,1
24,57,40,1,19,female,1.272630509,1
24,58,20,1,19,female,1.585084003,1
24,59,40,1,19,female,0.979192408,0
24,60,20,1,19,female,1.034685761,0
24,61,10,1,19,female,1.408818224,1
24,62,2,0,19,female,1.415357029,0
24,63,1,0,19,female,1.418824005,0
24,64,40,1,19,female,0.913574034,0
24,65,40,1,19,female,1.311031082,1
24,66,80,1,19,female,1.242881831,1
24,67,40,1,19,female,1.258669629,0
24,68,40,1,19,female,1.051506557,0
24,69,80,1,19,female,0.939567753,0
24,70,2,0,19,female,1.307423736,1
25,1,40,1,19,female,2.431254104,0
25,2,2,0,19,female,2.392503362,0
25,3,2,1,19,female,3.030055982,0
25,4,20,0,19,female,1.311748929,0
25,5,10,1,19,female,2.079335947,1
25,6,2,0,19,female,1.899149482,1
25,7,10,0,19,female,1.641309391,0
25,8,2,0,19,female,1.651291928,0
25,9,1,0,19,female,1.979385906,0
25,10,10,1,19,female,1.092803874,0
25,11,2,1,19,female,1.962709404,0
25,12,80,1,19,female,1.577463297,0
25,13,40,0,19,female,1.596982206,0
25,14,80,1,19,female,1.555089602,0
25,15,20,1,19,female,2.369292885,0
25,16,5,1,19,female,2.417437517,1
25,17,10,0,19,female,2.286980803,1
25,18,2,0,19,female,1.520619377,0
25,19,80,1,19,female,1.951428826,1
25,20,1,0,19,female,1.551268231,0
25,21,5,0,19,female,1.255053529,0
25,22,5,1,19,female,1.032607085,0
25,23,5,0,19,female,1.879441299,1
25,24,80,1,19,female,1.310836074,1
25,25,40,1,19,female,1.805093451,0
25,26,1,0,19,female,1.074813331,1
25,27,2,1,19,female,1.658642461,1
25,28,10,0,19,female,1.135083173,0
25,29,1,0,19,female,1.237369385,1
25,30,5,0,19,female,0.947635528,1
25,31,40,1,19,female,2.459263407,1
25,32,20,1,19,female,1.836496679,1
25,33,5,1,19,female,2.135537185,0
25,34,1,1,19,female,2.06689166,1
25,35,80,1,19,female,1.263168095,0
25,36,1,0,19,female,2.294957716,0
25,37,2,0,19,female,1.322845366,1
25,38,10,1,19,female,2.245083972,0
25,39,10,0,19,female,2.226887253,1
25,40,2,1,19,female,2.08728871,1
25,41,5,0,19,female,1.348967378,1
25,42,40,1,19,female,2.200828029,0
25,43,20,1,19,female,2.112990519,0
25,44,40,1,19,female,1.465079233,1
25,45,10,0,19,female,1.39257732,0
25,46,40,1,19,female,1.11319881,1
25,47,80,1,19,female,1.874440824,0
25,48,20,1,19,female,1.447531534,1
25,49,1,1,19,female,1.330605838,0
25,50,5,0,19,female,2.063444909,0
25,51,80,1,19,female,0.863190735,1
25,52,40,1,19,female,2.580932688,1
25,53,10,0,19,female,1.646977603,1
25,54,40,1,19,female,2.599034922,1
25,55,20,1,19,female,2.08290737,1
25,56,80,1,19,female,1.585732118,1
25,57,20,1,19,female,2.022216721,0
25,58,40,1,19,female,1.240640146,0
25,59,2,0,19,female,1.5134717,1
25,60,20,1,19,female,1.106934405,1
25,61,80,1,19,female,1.330784243,1
25,62,1,0,19,female,1.619620942,0
25,63,5,1,19,female,2.517397519,0
25,64,80,1,19,female,1.179588461,0
25,65,1,0,19,female,1.283392776,1
25,66,5,1,19,female,1.071106972,1
25,67,10,1,19,female,2.150363225,1
25,68,20,1,19,female,0.836627691,0
25,69,20,1,19,female,1.503063829,1
25,70,1,1,19,female,1.071588153,1
26,1,20,0,20,male,4.160333083,0
26,2,2,0,20,male,3.981038644,0
26,3,20,1,20,male,1.252093091,0
26,4,10,1,20,male,3.915686822,1
26,5,2,1,20,male,3.625336245,1
26,6,20,0,20,male,7.351027339,0
26,7,40,1,20,male,2.714971088,1
26,8,1,1,20,male,2.661205638,0
26,9,20,1,20,male,3.298743768,1
26,10,5,0,20,male,9.831880182,0
26,11,20,1,20,male,1.344951603,1
26,12,20,0,20,male,1.698576231,1
26,13,5,0,20,male,2.087016423,1
26,14,1,0,20,male,4.416627298,0
26,15,2,0,20,male,1.17894427,0
26,16,80,1,20,male,1.437437607,1
26,17,40,1,20,male,2.223340885,1
26,18,80,1,20,male,1.431490468,1
26,19,1,0,20,male,2.021448161,1
26,20,1,0,20,male,2.22751635,0
26,21,80,1,20,male,1.715270845,0
26,22,10,0,20,male,3.152747696,1
26,23,5,0,20,male,2.412686386,1
26,24,1,0,20,male,3.089265958,1
26,25,10,0,20,male,2.082935745,0
26,26,1,0,20,male,1.764885282,0
26,27,80,1,20,male,1.245264793,0
26,28,40,1,20,male,3.380862955,1
26,29,10,0,20,male,4.181157882,0
26,30,40,1,20,male,1.467140401,0
26,31,40,1,20,male,1.879004493,0
26,32,40,1,20,male,7.089745026,0
26,33,2,0,20,male,3.104903424,1
26,34,10,0,20,male,1.8808459,1
26,35,80,1,20,male,6.579895462,1
26,36,20,1,20,male,1.864986559,1
26,37,10,0,20,male,1.777064526,0
26,38,20,1,20,male,3.955282195,0
26,39,2,0,20,male,2.260968671,0
26,40,40,1,20,male,4.539168681,1
26,41,2,0,20,male,2.771360996,1
26,42,2,0,20,male,4.329503409,1
26,43,80,1,20,male,1.630879785,1
26,44,2,0,20,male,1.606659553,0
26,45,1,1,20,male,0.690700746,1
26,46,5,0,20,male,1.372842574,0
26,47,80,1,20,male,0.97860044,1
26,48,5,0,20,male,2.253233555,0
26,49,20,1,20,male,1.054738377,0
26,50,20,1,20,male,1.257326308,1
26,51,1,0,20,male,1.256942028,0
26,52,2,0,20,male,1.347049901,0
26,53,5,0,20,male,1.483171204,1
26,54,5,0,20,male,1.983034306,0
26,55,40,1,20,male,25.04753968,0
26,56,80,1,20,male,4.605325589,0
26,57,1,0,20,male,1.743037144,1
26,58,10,0,20,male,9.317561132,0
26,59,5,0,20,male,1.656974629,1
26,60,5,0,20,male,3.142822514,1
26,61,40,1,20,male,0.889261732,1
26,62,10,0,20,male,4.131223766,0
26,63,1,0,20,male,1.239343614,1
26,64,40,1,20,male,1.077060451,0
26,65,80,1,20,male,2.520985243,0
26,66,80,1,20,male,1.450931193,0
26,67,2,0,20,male,4.016988938,1
26,68,5,0,20,male,2.23340553,0
26,69,10,0,20,male,5.461106323,1
26,70,10,0,20,male,2.09335056,1
27,1,20,0,26,male,11.13177498,1
27,2,1,0,26,male,2.58133991,0
27,3,40,1,26,male,1.25184918,0
27,4,5,0,26,male,2.889040461,1
27,5,2,0,26,male,1.257207069,0
27,6,20,1,26,male,1.619339901,0
27,7,40,1,26,male,1.96345623,1
27,8,80,1,26,male,3.974840952,0
27,9,40,0,26,male,6.638816549,0
27,10,1,0,26,male,2.175740223,1
27,11,1,1,26,male,2.591067367,0
27,12,80,0,26,male,4.497562853,1
27,13,10,1,26,male,3.038096891,0
27,14,20,1,26,male,1.437341009,0
27,15,20,1,26,male,2.180796242,1
27,16,20,0,26,male,5.179036341,1
27,17,20,1,26,male,2.829528313,0
27,18,10,1,26,male,2.469669467,0
27,19,5,1,26,male,1.011184281,0
27,20,5,1,26,male,1.2546614,0
27,21,2,0,26,male,0.791210453,1
27,22,10,0,26,male,1.303304419,0
27,23,10,0,26,male,0.939305126,0
27,24,40,0,26,male,1.283141319,1
27,25,40,1,26,male,2.138948315,0
27,26,80,1,26,male,2.046812178,1
27,27,80,1,26,male,2.60679479,0
27,28,5,0,26,male,1.441549076,1
27,29,20,1,26,male,2.247413201,1
27,30,5,0,26,male,3.571005695,0
27,31,20,1,26,male,3.899102692,0
27,32,1,0,26,male,1.792604187,0
27,33,80,1,26,male,2.096953982,1
27,34,2,1,26,male,0.892813835,0
27,35,5,0,26,male,1.485258936,1
27,36,10,0,26,male,2.743920717,1
27,37,80,1,26,male,1.683507789,1
27,38,5,0,26,male,5.243110951,0
27,39,5,1,26,male,0.597542175,1
27,40,10,0,26,male,2.422710279,0
27,41,2,0,26,male,1.490547999,1
27,42,2,0,26,male,1.793082349,1
27,43,40,1,26,male,4.257413246,1
27,44,10,0,26,male,4.196849383,1
27,45,2,1,26,male,3.607366532,1
27,46,2,0,26,male,1.697128463,0
27,47,2,0,26,male,1.136491698,0
27,48,80,1,26,male,1.365308202,0
27,49,1,1,26,male,2.093567303,0
27,50,1,0,26,male,0.848904438,1
27,51,1,1,26,male,1.095348033,0
27,52,1,0,26,male,1.455441432,1
27,53,10,0,26,male,2.525553441,1
27,54,40,1,26,male,3.281232897,0
27,55,20,1,26,male,2.492728406,0
27,56,10,0,26,male,1.434327441,1
27,57,2,1,26,male,1.959369213,1
27,58,1,1,26,male,1.398775616,1
27,59,5,0,26,male,1.825008113,1
27,60,40,1,26,male,1.548721958,1
27,61,40,1,26,male,1.557285103,1
27,62,1,0,26,male,3.603531878,1
27,63,5,0,26,male,1.567260093,0
27,64,80,1,26,male,2.146789689,1
27,65,80,1,26,male,2.034642895,0
27,66,80,1,26,male,5.871011581,0
27,67,10,1,26,male,3.024818236,1
27,68,20,1,26,male,1.385411833,1
27,69,2,0,26,male,1.885471151,0
27,70,40,1,26,male,2.850715054,0
28,1,2,0,23,female,5.334586597,0
28,2,5,0,23,female,2.404977533,0
28,3,20,1,23,female,2.608078945,0
28,4,1,0,23,female,2.539485946,1
28,5,80,0,23,female,4.028750394,1
28,6,20,0,23,female,2.825383337,0
28,7,2,0,23,female,3.16889653,0
28,8,10,0,23,female,2.556976893,0
28,9,80,1,23,female,2.773013432,1
28,10,10,0,23,female,1.508566918,0
28,11,10,1,23,female,1.856200635,1
28,12,20,1,23,female,2.917296393,1
28,13,10,1,23,female,1.465353633,1
28,14,2,0,23,female,1.368787555,0
28,15,40,0,23,female,1.915841983,1
28,16,1,0,23,female,1.55135517,1
28,17,5,0,23,female,1.593140006,1
28,18,2,0,23,female,1.617386803,1
28,19,40,0,23,female,1.112509339,0
28,20,20,1,23,female,1.541337918,0
28,21,80,1,23,female,1.016729632,0
28,22,80,1,23,female,1.382848958,0
28,23,10,1,23,female,2.460126151,0
28,24,5,1,23,female,2.048722713,0
28,25,40,1,23,female,1.25870042,1
28,26,5,0,23,female,2.885268596,1
28,27,20,0,23,female,2.222680092,1
28,28,1,0,23,female,2.698626643,1
28,29,5,0,23,female,2.240831229,1
28,30,20,1,23,female,2.919448121,1
28,31,5,1,23,female,1.223237344,0
28,32,40,1,23,female,0.83268708,0
28,33,10,1,23,female,2.038871188,1
28,34,10,1,23,female,3.187523414,1
28,35,5,1,23,female,1.228762469,0
28,36,80,1,23,female,1.338980615,0
28,37,2,0,23,female,1.561568033,1
28,38,20,1,23,female,1.410690422,1
28,39,80,1,23,female,1.342782969,1
28,40,10,1,23,female,1.487295653,1
28,41,1,0,23,female,1.706861353,0
28,42,2,0,23,female,1.504647439,1
28,43,80,1,23,female,1.443523305,0
28,44,1,0,23,female,1.693679296,1
28,45,20,1,23,female,1.665399517,1
28,46,80,1,23,female,1.97654048,0
28,47,5,0,23,female,3.839159171,1
28,48,1,0,23,female,1.766900264,0
28,49,10,0,23,female,1.019014787,0
28,50,10,1,23,female,1.577018038,0
28,51,2,0,23,female,1.962285276,0
28,52,2,0,23,female,1.022922493,1
28,53,1,0,23,female,1.161041572,1
28,54,20,1,23,female,1.687217167,0
28,55,20,1,23,female,4.920837327,0
28,56,2,0,23,female,1.191313089,1
28,57,1,0,23,female,0.83908461,0
28,58,2,0,23,female,0.789510624,0
28,59,40,1,23,female,1.086953332,0
28,60,40,1,23,female,1.112719441,0
28,61,40,0,23,female,0.970904568,0
28,62,1,0,23,female,1.250676113,0
28,63,40,1,23,female,1.083028721,1
28,64,80,1,23,female,0.839169133,1
28,65,40,1,23,female,1.713381743,1
28,66,80,1,23,female,1.572500857,1
28,67,1,0,23,female,2.094697806,0
28,68,40,1,23,female,1.782501506,1
28,69,5,0,23,female,1.767286355,0
28,70,5,0,23,female,1.387149397,1
29,1,5,1,22,male,4.87532168,0
29,2,20,1,22,male,3.579359341,0
29,3,2,1,22,male,3.098455784,0
29,4,2,0,22,male,1.186920881,1
29,5,10,0,22,male,3.056490128,1
29,6,10,1,22,male,1.893065595,1
29,7,2,0,22,male,2.134734211,0
29,8,80,1,22,male,1.627495823,1
29,9,5,1,22,male,1.633383192,0
29,10,40,1,22,male,1.744557361,1
29,11,2,0,22,male,1.026992606,0
29,12,20,1,22,male,1.462762985,1
29,13,1,0,22,male,1.078565876,1
29,14,80,1,22,male,1.834671875,1
29,15,1,0,22,male,1.987262598,1
29,16,10,1,22,male,0.878580668,0
29,17,40,1,22,male,1.684238918,1
29,18,1,0,22,male,0.954702303,0
29,19,20,1,22,male,1.397111708,0
29,20,40,1,22,male,0.902644833,1
29,21,2,0,22,male,1.465460193,0
29,22,80,1,22,male,0.990871151,0
29,23,20,1,22,male,1.020663903,0
29,24,2,0,22,male,0.932417359,1
29,25,5,0,22,male,1.62491725,1
29,26,10,1,22,male,0.959396683,1
29,27,40,1,22,male,1.431328062,1
29,28,2,0,22,male,0.788538602,0
29,29,10,1,22,male,1.063211866,1
29,30,20,1,22,male,1.32885952,1
29,31,1,0,22,male,1.043334335,0
29,32,40,1,22,male,1.305399397,0
29,33,40,1,22,male,0.694878626,1
29,34,1,0,22,male,1.589109137,0
29,35,40,1,22,male,1.387281314,0
29,36,5,1,22,male,0.836612295,0
29,37,5,0,22,male,1.403444034,0
29,38,40,1,22,male,1.503951326,0
29,39,5,0,22,male,1.866431912,1
29,40,5,1,22,male,1.576551045,1
29,41,5,1,22,male,2.02501083,0
29,42,80,1,22,male,1.221125462,0
29,43,80,1,22,male,0.878667003,1
29,44,20,1,22,male,0.895170534,0
29,45,10,0,22,male,3.472921814,0
29,46,20,1,22,male,2.019465479,0
29,47,20,1,22,male,0.823274776,1
29,48,2,0,22,male,0.927303985,1
29,49,2,1,22,male,0.899428107,1
29,50,5,1,22,male,0.619528872,1
29,51,1,0,22,male,0.938957975,0
29,52,10,1,22,male,1.076759789,0
29,53,80,1,22,male,0.678651306,1
29,54,10,0,22,male,0.743183551,1
29,55,10,1,22,male,2.247837328,0
29,56,1,0,22,male,1.398728222,0
29,57,80,1,22,male,1.018786875,1
29,58,1,0,22,male,0.838928543,1
29,59,2,1,22,male,1.415053348,1
29,60,1,1,22,male,1.065517247,1
29,61,40,1,22,male,1.676978644,0
29,62,20,1,22,male,1.375345377,1
29,63,1,0,22,male,1.390919451,1
29,64,40,1,22,male,0.898699393,0
29,65,80,1,22,male,1.246786519,0
29,66,80,1,22,male,1.297649792,0
29,67,80,1,22,male,1.279466354,0
29,68,5,0,22,male,1.480362606,1
29,69,10,1,22,male,1.327158785,0
29,70,20,1,22,male,0.849430598,1
30,1,2,0,24,male,4.557089491,0
30,2,5,1,24,male,9.824422787,1
30,3,5,1,24,male,17.0502707,0
30,4,20,1,24,male,16.99678509,0
30,5,20,1,24,male,17.57532153,1
30,6,80,0,24,male,5.527812032,1
30,7,2,1,24,male,1.461025724,0
30,8,5,0,24,male,7.408090416,1
30,9,20,1,24,male,21.7242708,1
30,10,2,1,24,male,3.936640218,0
30,11,1,0,24,male,2.212711139,0
30,12,5,1,24,male,6.705037153,0
30,13,5,1,24,male,2.151425203,0
30,14,20,0,24,male,3.240967674,0
30,15,40,1,24,male,46.94571714,1
30,16,80,1,24,male,7.184754361,0
30,17,80,1,24,male,6.197111708,1
30,18,40,1,24,male,3.104654683,0
30,19,20,1,24,male,2.416519832,1
30,20,40,0,24,male,1.750837765,0
30,21,1,1,24,male,2.727001813,1
30,22,10,1,24,male,4.357385625,0
30,23,10,1,24,male,10.53128354,0
30,24,80,1,24,male,3.404950063,1
30,25,1,1,24,male,2.133174147,1
30,26,5,0,24,male,2.002651625,1
30,27,5,1,24,male,1.314607335,0
30,28,40,1,24,male,3.604789468,0
30,29,1,1,24,male,2.214505756,0
30,30,1,1,24,male,0.687062006,0
30,31,1,0,24,male,2.473224892,0
30,32,80,0,24,male,1.417045991,0
30,33,2,1,24,male,4.1073694,0
30,34,20,1,24,male,2.001429656,1
30,35,10,1,24,male,7.823597475,1
30,36,1,0,24,male,1.170681185,1
30,37,40,1,24,male,2.374845782,1
30,38,1,1,24,male,2.119022183,0
30,39,80,1,24,male,1.786236542,0
30,40,5,1,24,male,6.596984017,1
30,41,10,1,24,male,2.161298765,0
30,42,10,0,24,male,1.692517097,1
30,43,2,1,24,male,1.461139227,1
30,44,80,0,24,male,2.613306125,1
30,45,10,1,24,male,2.16322711,1
30,46,40,1,24,male,1.802855388,0
30,47,10,1,24,male,1.798985717,1
30,48,2,1,24,male,3.265403743,1
30,49,20,0,24,male,2.053523954,0
30,50,1,1,24,male,1.595414596,1
30,51,5,1,24,male,1.260871468,0
30,52,20,1,24,male,1.69137301,0
30,53,2,1,24,male,3.185341196,1
30,54,80,1,24,male,1.47151178,0
30,55,40,1,24,male,1.775137087,1
30,56,40,1,24,male,2.972790954,1
30,57,10,1,24,male,1.149421089,0
30,58,20,1,24,male,4.486058892,0
30,59,80,1,24,male,1.67083227,0
30,60,10,1,24,male,5.125182745,0
30,61,20,0,24,male,1.536548148,1
30,62,2,1,24,male,2.870839515,1
30,63,1,0,24,male,1.521525288,1
30,64,40,1,24,male,1.667358049,1
30,65,5,0,24,male,1.835191393,1
30,66,10,1,24,male,1.759374043,1
30,67,2,0,24,male,1.650682452,0
30,68,40,1,24,male,3.059533883,0
30,69,80,0,24,male,1.320999129,1
30,70,2,1,24,male,2.105579009,1
31,1,80,1,22,male,5.643236227,0
31,2,5,1,22,male,3.539424666,0
31,3,5,1,22,male,0.932562257,1
31,4,40,0,22,male,2.46813295,0
31,5,80,1,22,male,3.169333335,0
31,6,40,1,22,male,2.05744766,1
31,7,5,1,22,male,1.197297358,1
31,8,2,1,22,male,0.923134557,0
31,9,2,1,22,male,1.218844834,0
31,10,2,1,22,male,1.054208759,1
31,11,10,1,22,male,2.996801688,0
31,12,10,1,22,male,1.131349947,0
31,13,1,0,22,male,1.190587394,0
31,14,20,0,22,male,1.200955418,0
31,15,1,0,22,male,2.048790634,1
31,16,40,1,22,male,1.886575391,0
31,17,10,0,22,male,2.147391316,0
31,18,20,1,22,male,2.442711275,1
31,19,80,1,22,male,1.702831389,1
31,20,40,1,22,male,1.817448384,1
31,21,1,0,22,male,1.202566196,1
31,22,5,0,22,male,1.411109719,1
31,23,40,1,22,male,1.10253616,0
31,24,5,0,22,male,1.546721164,0
31,25,20,1,22,male,1.584853676,0
31,26,5,0,22,male,1.094598792,0
31,27,80,1,22,male,0.966862832,1
31,28,20,1,22,male,3.233496695,0
31,29,40,1,22,male,1.100822747,0
31,30,5,0,22,male,0.992992693,1
31,31,1,0,22,male,1.057493544,0
31,32,20,1,22,male,1.501246572,1
31,33,20,1,22,male,1.476743488,1
31,34,10,0,22,male,2.470853703,1
31,35,80,1,22,male,1.37318097,0
31,36,80,1,22,male,1.264992295,0
31,37,10,0,22,male,1.107193108,1
31,38,2,0,22,male,0.956810563,0
31,39,1,0,22,male,0.845560323,0
31,40,40,1,22,male,1.255361738,0
31,41,10,0,22,male,1.659396532,1
31,42,5,0,22,male,1.320969848,0
31,43,2,0,22,male,1.019163005,1
31,44,80,1,22,male,1.33973529,0
31,45,40,1,22,male,1.282728663,1
31,46,10,0,22,male,1.581256292,1
31,47,2,0,22,male,1.374837632,0
31,48,2,0,22,male,1.072954114,1
31,49,10,0,22,male,1.284794962,0
31,50,80,1,22,male,1.268701069,1
31,51,1,0,22,male,1.452835691,0
31,52,1,0,22,male,1.496902664,1
31,53,80,1,22,male,2.274742694,1
31,54,1,0,22,male,1.37528289,1
31,55,5,0,22,male,0.8186133,1
31,56,5,0,22,male,1.70948098,0
31,57,1,1,22,male,1.284947105,0
31,58,40,1,22,male,1.695508628,1
31,59,80,1,22,male,1.496865232,1
31,60,20,1,22,male,1.421365146,1
31,61,20,1,22,male,1.355464827,1
31,62,20,1,22,male,1.44163209,0
31,63,2,0,22,male,1.049004056,1
31,64,2,0,22,male,1.127097204,0
